User ID,Item ID,Category,Price (INR),CF Score,CBF Score,Final Score
76,137,Beverages,455,2.919085431129511,0.9356883775476258,2.3240663150549454
16,280,Snacks,195,3.982953260164758,0.6656737362292912,2.9877694029841178
23,448,Fruits,854,1.8210866982026341,0.26509140192744995,1.354288109320079
40,204,Vegetables,705,2.1716229868069163,0.570560051740898,1.6913041062871108
60,199,Vegetables,605,2.3844439483764606,0.44232440336621015,1.8018080848733853
73,189,Beverages,370,3.9869057488041264,0.5564191311121495,2.9577597634965334
32,399,Dairy,162,4.3876903982036275,0.5176104774128251,3.226666421966387
15,431,Vegetables,986,2.5055539857664435,0.8587752852284649,2.0115203756050497
13,178,Snacks,823,2.186483447335673,0.6518001033810671,1.726078444149291
5,172,Dairy,417,4.557787033406709,0.18875847793410394,3.2470784667649273
75,275,Dairy,643,4.997459728770715,0.06301677887537083,3.5171268438021115
74,495,Vegetables,737,3.6814145586471962,0.42436378868134694,2.7042993276574414
52,195,Vegetables,662,4.959922459956723,0.015610622257729245,3.476628908647025
77,444,Vegetables,388,3.63986511120764,0.31829738583333567,2.6433947935953483
41,202,Snacks,520,3.9338410880312997,0.36802146943922565,2.864095202453677
53,323,Dairy,641,2.5546240061740546,0.3755888740099239,1.9009134665248153
50,105,Beverages,389,2.731870187996214,0.9793500243238927,2.2061141388945176
15,221,Snacks,598,1.5765426559575806,0.30390087697246826,1.1947501222620467
7,335,Fruits,401,4.291000059060493,0.2652274953786212,3.083268289955931
40,215,Vegetables,105,4.724236123548801,0.12938093106754123,3.3457795658044227
28,262,Dairy,806,3.493752534776448,0.5110088356826128,2.5989294250482975
32,325,Snacks,758,2.374589233781594,0.15367430621362066,1.7083147555112017
99,329,Fruits,479,1.616065301497465,0.6162947127307845,1.3161341248674607
15,281,Snacks,969,2.0606249188212598,0.15515977893834954,1.4889853768563865
100,348,Snacks,344,2.021641683407373,0.5766733177592012,1.5881511737129215
85,417,Beverages,541,3.4541115366542923,0.8262692391746262,2.665758847410392
70,309,Beverages,508,4.780149861454418,0.042524633519092636,3.35886229307382
65,243,Snacks,948,1.1930875478319258,0.4197469749182059,0.9610853759578099
4,491,Fruits,416,1.004089198377792,0.4610489672188355,0.841177129030105
11,444,Dairy,915,3.4007277772573024,0.7910721434781124,2.617831087123545
26,195,Dairy,374,2.136241848318861,0.4679156319455442,1.6357439834068659
61,481,Vegetables,966,4.522193369355827,0.5675357864563202,3.3357960944859752
37,445,Vegetables,307,2.309001231623268,0.7912042535880711,1.8536621382127088
23,343,Dairy,478,2.158950402115557,0.5597584929292907,1.6791928293596772
93,185,Snacks,643,2.078042484873189,0.3582994135195824,1.562119563467107
85,493,Snacks,555,1.5794113090729764,0.08584227762058227,1.131340599637258
91,283,Beverages,310,3.3261218971084423,0.7299156295125776,2.5472600168296826
40,220,Beverages,870,1.67285440933684,0.8711381501621551,1.4323395315844345
77,431,Vegetables,857,2.6985246391611635,0.970064537020164,2.1799866085188633
23,191,Dairy,187,2.8438882090225954,0.9265998807715683,2.2687017105472873
16,169,Snacks,969,1.0819681875118978,0.7974179088332487,0.996603103908303
94,232,Dairy,640,1.06722911928457,0.6434719322457282,0.9401019631729174
61,378,Fruits,447,3.080850755027317,0.7814601458306384,2.391033572268313
68,236,Dairy,721,3.784138928916529,0.4320837128520679,2.7785223640971903
80,413,Fruits,509,4.768569929121618,0.594776214790835,3.516431814822383
31,286,Beverages,374,1.7164771366278204,0.3486998091391852,1.3061439383812297
53,320,Beverages,215,1.4130352377443303,0.32670921498038274,1.087137430915146
25,145,Vegetables,564,1.2083516277086037,0.7566917732760338,1.0728536713788328
44,377,Dairy,736,2.744166331651801,0.4539327823035617,2.057096266847329
12,291,Dairy,843,3.4925894693438275,0.21216126293102922,2.5084610074199882
90,107,Fruits,951,4.362213427005057,0.20193816194186587,3.1141308474860994
97,478,Beverages,713,3.7305795291725254,0.8591723615699336,2.8691573788917477
92,375,Fruits,678,1.8334431562994293,0.6777604943626712,1.486738357718402
9,278,Beverages,958,2.847081465585116,0.5460460733581158,2.1567708479170156
12,433,Fruits,799,4.641385385234621,0.40093873599635943,3.369251390463142
69,138,Beverages,30,2.306964249909485,0.4308173907871258,1.7441201921727771
54,392,Fruits,601,2.994921460367726,0.057435194194943806,2.113675580515891
54,277,Beverages,275,4.8342613385747875,0.45491014486784276,3.5204559804627036
28,261,Fruits,415,3.9388320222947906,0.7954549106220818,2.9958188887929778
56,430,Dairy,750,3.990961542566768,0.38798648009532233,2.910069023825334
99,473,Vegetables,828,2.0093360176529105,0.3835812525432579,1.5216095881200145
69,203,Fruits,428,2.6587924732205126,0.0157165830192878,1.865869706160145
98,260,Vegetables,381,1.3293686523868868,0.4578352625580686,1.0679086354382412
98,386,Dairy,278,3.4261034682021347,0.02533765294796686,2.4058737236258843
77,222,Dairy,22,1.4149206581699767,0.5703494280087611,1.161549289121612
58,153,Beverages,103,4.343638328823819,0.5067833815823141,3.192581844651367
78,133,Vegetables,175,4.258215148079987,0.8400084989239989,3.232753153333191
75,341,Snacks,682,3.134420404489238,0.5817806109257212,2.368628466420183
42,477,Beverages,195,1.5646641327881188,0.3234273553222152,1.1922930995483476
38,212,Vegetables,726,1.1023159327806726,0.5162310094169141,0.9264904557715451
68,417,Fruits,957,4.18683467017029,0.6997063557499188,3.1406961758441785
53,122,Fruits,491,3.4005619328537073,0.0939637954103828,2.40858249162071
33,145,Dairy,638,3.8437185469915334,0.6210740884704338,2.8769252094352034
71,411,Snacks,443,2.2152285029454704,0.9166262819779791,1.825647836655223
56,234,Fruits,153,3.037930951375658,0.2991302956312444,2.216290754652334
72,217,Vegetables,807,3.9886966821586016,0.6266250948764123,2.980075205973945
51,288,Vegetables,926,2.850253233255198,0.8213294503502435,2.2415760983837116
74,230,Fruits,883,3.4055368910749237,0.5118063974386241,2.537417742984034
43,311,Vegetables,399,4.158913047231849,0.7179795340203848,3.126632993268409
15,212,Vegetables,686,1.8608825810655154,0.3110103384892601,1.3959209082926387
38,143,Dairy,296,1.2637155574299292,0.3060584529251448,0.9764184260784938
15,227,Snacks,255,3.1272940432432206,0.6675840217985607,2.3893810368098225
5,463,Dairy,771,1.248503082880383,0.7054088739734838,1.085574820208313
93,257,Snacks,901,4.066229177467013,0.9370096995121437,3.1274633340805527
83,372,Vegetables,32,3.8768457905351545,0.22483857471797453,2.7812436257900006
54,414,Snacks,361,4.526850685861188,0.4682175960879691,3.3092607589292222
51,493,Vegetables,54,3.5582483921358423,0.2505134731638914,2.5659279164442568
10,454,Vegetables,578,1.268790283009495,0.0800921608802454,0.9121808463707202
12,439,Dairy,233,2.0126085019584696,0.4032305279474877,1.529795109755175
4,144,Dairy,431,4.231727378250877,0.3740807472882033,3.0744333889620745
95,207,Beverages,424,1.668529669254351,0.2704341199821879,1.249101004472702
18,318,Fruits,513,3.7939218712595495,0.29699489113941646,2.7448437772235095
80,417,Beverages,677,4.121037323681912,0.3604118063512781,2.9928496684827217
36,414,Beverages,178,2.3204471914209646,0.9888376327800935,1.9209643238287033
25,276,Snacks,975,2.289189893611634,0.7829577659672801,1.8373202553183279
87,327,Vegetables,656,3.2312107248365876,0.07140120108690695,2.2832678677116833
76,290,Vegetables,129,4.445145331019055,0.8724131764867018,3.3733256846593487
98,259,Vegetables,568,1.8956248076539222,0.6333033263986714,1.516928363277347
36,493,Fruits,808,4.765032784169611,0.8905937601219092,3.6027010769553
67,366,Snacks,545,3.396474739280433,0.3417096871302282,2.4800452236353716
9,457,Snacks,366,4.968505885409105,0.4645188648117188,3.6173097792298887
61,425,Vegetables,763,1.3584548959812905,0.8962270573081084,1.2197865443793359
53,478,Beverages,847,1.5062485460270363,0.2725731359136815,1.1361459229930297
18,289,Fruits,655,4.306567214853931,0.9155008762454153,3.2892473132713764
43,274,Beverages,298,4.459023582415397,0.8284997121442692,3.3698664213340583
35,389,Dairy,498,2.7818347534837358,0.9805579409092934,2.241451709711403
63,456,Snacks,130,3.85628470456934,0.3242575870163631,2.7966765693034463
98,244,Snacks,655,4.4702291497821545,0.2357531800047834,3.1998863588489432
78,331,Beverages,944,1.1725111528753147,0.33086689704572814,0.9200178761264387
4,459,Fruits,450,3.2958016919730344,0.9546497959887352,2.593456123177744
93,303,Snacks,561,4.413922666105958,0.33307329605294156,3.1896678550900535
41,312,Beverages,134,2.5926197783391,0.5652118199572381,1.9843973908245411
45,139,Fruits,109,2.2095344244497075,0.4036792825865142,1.6677778818907494
50,374,Beverages,231,4.18282674037935,0.3962201444817809,3.046844761610079
79,422,Fruits,569,2.3431463340113448,0.1933786098790552,1.6982160167716578
28,181,Vegetables,614,1.0126971927380128,0.53707954079759,0.8700118971558859
42,280,Fruits,558,4.838290350516263,0.8494042549672068,3.6416245218515457
80,419,Dairy,748,3.368492945404074,0.049485013553870805,2.3727905658490127
76,182,Vegetables,379,4.278071674840285,0.8892265936634216,3.2614181504872257
69,402,Beverages,505,4.301206249370859,0.6654729651372995,3.2104862641007905
98,361,Vegetables,391,1.2656416814909313,0.6167380805749029,1.0709706012161226
1,371,Vegetables,234,1.6834407975458592,0.6259002329239922,1.366178628159299
39,299,Beverages,752,2.2444827230385895,0.29626983595446943,1.6600188569133534
96,339,Beverages,34,2.2827971401652913,0.4151445038682877,1.7225013492761903
90,279,Dairy,974,3.6351444707236515,0.7992900059042146,2.78438813127782
17,270,Beverages,278,3.492531683010739,0.3063810369362896,2.536686489188404
91,394,Snacks,797,2.978359112039255,0.47002020957269675,2.2258574412992873
88,276,Snacks,482,1.8450549292350718,0.019632271387653333,1.2974281318808463
35,468,Dairy,139,2.5279338787612136,0.7335583529355066,1.9896212210135014
46,495,Fruits,995,3.174375873860678,0.41770217667860565,2.347373764706056
42,336,Fruits,932,2.8719414644157677,0.5253587684736037,2.1679666556331187
39,237,Snacks,147,1.5091701323803135,0.11468931781075864,1.090825888009447
90,426,Beverages,742,3.598041974007695,0.9917142287874369,2.8161436504416177
49,465,Dairy,542,1.2922071072426422,0.302467826984846,0.9952853231653033
62,410,Fruits,707,2.512778732324321,0.6349896615964503,1.9494420111059596
38,228,Fruits,664,3.8401173907009163,0.5812363448544654,2.8624530769469807
23,148,Vegetables,344,1.080094138078826,0.7850922039249904,0.9915935578326753
22,263,Snacks,339,3.2799312761812645,0.29383695562196055,2.384102980013473
4,376,Beverages,525,2.338083896573189,0.7559273449972372,1.8634369311004035
49,392,Dairy,545,1.0353273736909379,0.38250173068573434,0.8394796807893767
59,215,Fruits,69,1.7615330842438874,0.4111609658463491,1.3564214487246258
73,123,Vegetables,941,4.763784773082618,0.6727125264867702,3.5364630991038633
68,410,Snacks,603,3.0845956220203616,0.7842857717404688,2.3945026669363934
71,124,Snacks,88,4.988908818516527,0.6668666361205591,3.6922961637977365
87,490,Dairy,410,3.0992670014589647,0.8998795205711521,2.4394507571926205
2,226,Fruits,402,3.175745649161073,0.28515902951006733,2.308569663265771
49,333,Dairy,35,2.5673720517314096,0.9006167321019494,2.0673454558425712
88,308,Dairy,458,2.240161674925657,0.1308635259433787,1.6073722302309736
95,192,Vegetables,865,2.006182212531779,0.6595303190299806,1.6021866444812396
31,193,Snacks,888,2.3736824645226955,0.5476306513801775,1.82586692057994
40,426,Beverages,587,2.8394043236017286,0.49463594041558945,2.1359738086458866
48,324,Snacks,636,1.7679678009231603,0.3109120288621783,1.3308510693048656
51,477,Snacks,151,1.8995003672227835,0.5037327453082342,1.4807700806484185
43,379,Vegetables,579,2.0861790746737565,0.16177335638470325,1.5088573591870404
98,110,Beverages,267,2.7970395677233566,0.3693209442116756,2.0687239806698523
55,428,Fruits,292,3.6112534672569723,0.09868091748387742,2.5574817023250436
88,111,Beverages,642,4.424584601145149,0.5718465997863196,3.2687632007375
49,134,Fruits,951,2.148527348748573,0.09576788619962695,1.5326995099838892
90,327,Beverages,857,1.7349133613657495,0.16034464390516567,1.2625427461275742
80,319,Dairy,867,2.51538985940222,0.08546680148748131,1.7864129420277983
57,240,Beverages,368,4.5775323054874235,0.3813106399520779,3.3186658058268197
77,122,Vegetables,503,1.0394429133485579,0.8419584544183485,0.980197575669495
15,182,Fruits,569,3.7114744642309816,0.9068963916338277,2.8701010424518354
27,328,Snacks,376,2.908640185646326,0.07188945460001339,2.057614966332432
68,443,Vegetables,771,1.6441848598427202,0.634550140861627,1.3412944441483923
80,179,Fruits,337,2.2840861050978667,0.6843854245920734,1.8041759009461287
64,452,Fruits,652,1.8998001755081355,0.5337699424320241,1.4899911055853021
94,495,Snacks,67,4.51132867156049,0.6669848614695459,3.358025528533206
30,389,Dairy,29,2.927493535779961,0.23369071544309528,2.1193526896789012
36,430,Vegetables,252,3.252377111489971,0.4896442118190161,2.4235572415886844
67,258,Snacks,55,3.3747504773480825,0.3908758490358285,2.479588088854406
86,227,Snacks,432,3.5584684984094244,0.08970795143963106,2.5178403343184863
86,289,Dairy,481,2.98222276150372,0.625556439722489,2.2752228649693502
49,496,Vegetables,23,1.0714941233452633,0.49521519267154623,0.8986104441431481
76,130,Snacks,63,2.3388907476586076,0.2751740269025832,1.7197757314318003
55,485,Dairy,587,1.7354929628839648,0.47368526040337144,1.3569506521397867
85,458,Vegetables,573,3.7205713716467077,0.775298018397503,2.836989365671946
56,114,Beverages,274,1.2268186054801866,0.8016577628080639,1.0992703526785497
68,412,Fruits,759,3.255213564446577,0.6495261287493691,2.4735073337374143
95,174,Dairy,133,1.8425268890972037,0.4677478334001638,1.4300931723880916
44,133,Fruits,768,4.795383353868244,0.575749639203848,3.529493239468925
31,458,Beverages,416,2.342163768746142,0.38501537135561714,1.7550192495289845
58,295,Snacks,193,2.300884765498537,0.12655634299423824,1.6485862387472472
87,430,Snacks,274,4.693538671962894,0.3856205973860919,3.4011632495898536
53,128,Vegetables,485,2.6693916812165654,0.5303327560696343,2.027674003672486
84,293,Dairy,948,4.851449336742968,0.5988340146505841,3.575664740115253
79,115,Dairy,296,1.096681408534014,0.9358009760546209,1.048417278790196
23,176,Vegetables,483,2.2253783008085852,0.7773334450306162,1.7909648440751944
28,392,Fruits,866,3.6647718410657246,0.15199256144467732,2.61093805717941
16,180,Snacks,521,4.563427858110554,0.17418220665292805,3.2466541626732663
37,223,Snacks,460,2.0256223720331357,0.10049475923975404,1.4480840881951211
21,118,Dairy,88,4.721910367854672,0.7381817272209178,3.5267917756645457
79,201,Dairy,528,3.3764858659967527,0.706122278491857,2.5753767897452837
17,491,Vegetables,345,4.204032972791664,0.9863629016968811,3.2387319514632287
37,176,Beverages,761,2.588829217227589,0.5220234176643487,1.9687874773586167
77,328,Fruits,86,1.8487215302674933,0.8264149288488819,1.5420295498419099
19,396,Beverages,323,4.644941661790773,0.5764398586427876,3.424391120846377
30,302,Beverages,991,4.732543473624874,0.8740867125274371,3.5750064452956427
45,160,Dairy,503,2.990300576616542,0.7210210393027515,2.3095167154224048
18,125,Dairy,948,1.025980063997026,0.6428840149912529,0.911051249295294
78,170,Dairy,567,1.4391318146816179,0.5651226709830504,1.1769290715720477
62,202,Beverages,436,3.292111840926887,0.7229705244429748,2.5213694459817133
36,425,Fruits,178,1.0951068092075449,0.41965384267101047,0.8924709192465845
100,462,Dairy,168,2.587647695946781,0.0965765807056641,1.840326361374446
84,256,Snacks,46,2.2134797822880503,0.0399861287978408,1.5614316862409874
52,462,Fruits,603,3.8573931016088188,0.4790237316091739,2.843882290608925
19,458,Snacks,267,1.2223146917917411,0.5992915822201413,1.035407758920261
44,293,Fruits,120,2.95492507590915,0.07884903057062542,2.092102262307592
7,374,Dairy,721,3.3164570795024213,0.28690354891210224,2.407591020325325
44,423,Vegetables,115,3.4691643042104707,0.3220322059754871,2.525024674739975
68,285,Dairy,403,2.6206306880677634,0.5627955352082512,2.00328014220991
34,425,Beverages,301,2.217471133718204,0.2784824560427891,1.6357745304155793
66,212,Beverages,341,3.729972134948595,0.09564859955600669,2.6396750743308184
69,412,Fruits,415,4.39027619240998,0.16485674094655012,3.1226503569709507
55,264,Beverages,297,3.774470551131515,0.1739478016041932,2.694313726273318
10,160,Dairy,548,4.728409461828886,0.8426949442227615,3.5626951065470487
96,191,Snacks,282,3.8690541014317086,0.28431968697829146,2.793633777095683
42,385,Dairy,638,4.058474936054473,0.7146917339147569,3.0553399754125583
41,252,Fruits,599,1.6716127864083554,0.5678387463393058,1.3404805743876405
77,324,Beverages,659,2.678158578106847,0.977038753616442,2.1678226307597255
69,226,Snacks,312,2.940221323823861,0.27282266888020223,2.140001727340763
10,292,Vegetables,313,2.0251726491784305,0.15837302052920021,1.4651327605836615
10,214,Snacks,627,3.1141594414251514,0.052037837694560385,2.195522960305974
91,361,Snacks,414,2.16316777688739,0.24095966228128052,1.586505342505557
60,117,Dairy,532,3.750008371217664,0.6840708864153926,2.8302271257769824
51,109,Vegetables,940,2.8811539068127034,0.08525822463686061,2.0423852021599505
21,191,Fruits,829,2.8352278170761425,0.24470184514965854,2.058070025498197
8,238,Fruits,199,4.9345701241312465,0.855308368184012,3.710791597347076
65,432,Snacks,939,2.569779394170282,0.5829529493645202,1.973731460728553
92,456,Snacks,712,2.4491817303582732,0.06952154025319546,1.7352836733267498
78,439,Beverages,254,2.2744174851306176,0.047683144249763276,1.6063971828663612
85,151,Vegetables,971,4.5789968839031925,0.06112287532576688,3.223634681329965
30,294,Snacks,850,2.986895304392713,0.9418750501472527,2.3733892281190747
85,305,Beverages,356,3.400057909922542,0.8498714285610547,2.6350019655140953
49,386,Vegetables,27,1.72327391600958,0.8449400420187747,1.4597737538123385
9,465,Fruits,462,3.1637694400197076,0.9242167622435459,2.491903636686859
17,192,Beverages,960,2.098592771473953,0.5052553902509103,1.6205915571070402
69,408,Vegetables,558,3.92254768505151,0.24734467114334402,2.8199867808790597
58,244,Beverages,839,4.330113395169528,0.40134800423851813,3.151483777890225
57,185,Snacks,677,3.8592427685251103,0.7188640728838108,2.91712915983272
62,252,Dairy,110,3.9209766650810294,0.8760328715212651,3.0074935270131
95,101,Fruits,873,3.049898816478068,0.4350909266995243,2.2654564495445046
52,441,Snacks,291,3.848472225336541,0.5353809553820612,2.854544844350197
61,488,Snacks,853,2.690747742032641,0.9317829932762532,2.1630583174057247
40,359,Vegetables,24,3.605956614118452,0.10749863710942908,2.556419221015745
38,263,Beverages,613,2.0361568404820587,0.8622992169741239,1.683999553429678
43,105,Fruits,918,1.2790280492480406,0.15930748225193592,0.9431118791492091
63,248,Snacks,238,2.653893056487874,0.4838613502906203,2.002883544628698
19,304,Vegetables,137,2.84711262312196,0.21842312866305957,2.0585057747842894
100,217,Fruits,612,2.02562863275476,0.6029476306906042,1.598824332135513
50,188,Beverages,995,3.9108380736289505,0.5585734217082661,2.9051586780527447
33,253,Snacks,601,1.2942019159051168,0.3800073642407519,1.0199435504058072
13,266,Snacks,134,1.8909932975167543,0.8633035148451244,1.5826863627152652
78,260,Snacks,282,3.9942588738145073,0.6598133202880598,2.993925207756573
97,369,Fruits,325,2.7484970949600496,0.7212051249619437,2.1403095039606175
62,155,Fruits,673,3.8211344961572498,0.15065973820766854,2.7199920687723753
93,327,Fruits,441,3.269943511134385,0.8831656779756176,2.5539101611867543
43,436,Fruits,226,4.80285099998945,0.1670401636200184,3.4121077490786202
49,248,Vegetables,642,3.391183330891332,0.2227849642099602,2.4406638208869205
36,145,Dairy,322,1.0594758973820788,0.12805513849688044,0.7800496697165192
10,243,Vegetables,131,2.411509402017336,0.44035920796881556,1.8201643438027797
95,337,Snacks,436,1.5722427288188308,0.8877092317523098,1.3668826796988744
6,371,Vegetables,574,4.698534710390813,0.25244751960985956,3.3647085531565266
57,219,Beverages,878,1.4160498171403213,0.37375342042295323,1.1033608981251108
1,439,Fruits,304,2.55082665252435,0.846066420075422,2.0393985827896715
71,319,Beverages,659,1.9043967745067687,0.6178152797588892,1.5184223260824048
58,107,Beverages,204,4.386887961586933,0.7516163936462769,3.296306491204736
91,443,Snacks,760,2.234265990355668,0.21400004943611484,1.6281862080798017
21,486,Fruits,920,4.9675739325705806,0.7164898633325755,3.692248711799179
92,374,Beverages,240,1.1544664224490035,0.22761057864177248,0.8764096693068342
80,452,Snacks,883,1.5131070898502634,0.987313982210661,1.3553691575583826
56,165,Fruits,463,1.8985551057164365,0.5598861561267373,1.4969544208395267
87,178,Dairy,136,4.244424160800637,0.695639258043137,3.179788689973387
20,185,Snacks,89,4.5140688362560635,0.11840158414150281,3.195368660621695
54,223,Vegetables,917,1.2858055224376894,0.2506559800415695,0.9752606597188533
25,301,Fruits,89,1.1298405670491056,0.13974065956435433,0.8328105948036801
28,249,Beverages,641,3.9782274284183172,0.3901707152717231,2.901810414474339
5,145,Beverages,446,1.533408027014454,0.2841358642053985,1.1586263781717372
21,212,Vegetables,663,1.5319943482985567,0.7329222596305692,1.2922727216981604
18,190,Vegetables,587,1.089466137977717,0.10870897962815118,0.7952389904728473
47,240,Beverages,462,1.1992315103336875,0.7520593684503682,1.0650798677686917
70,388,Fruits,620,2.0547018343819565,0.04570482463858749,1.4520027314589457
57,488,Snacks,156,1.2600219576432252,0.20201783732239242,0.9426207215469753
93,317,Vegetables,523,2.4755163666371023,0.7919649919646029,1.9704509542353523
19,176,Vegetables,150,4.331100124909396,0.7427766411078949,3.2546030797689456
97,476,Vegetables,237,2.3052810292863706,0.47632611391886337,1.7565945546761184
65,483,Dairy,707,3.9113366503174865,0.04998271507755181,2.7529304697455057
3,433,Fruits,190,1.3756398593241204,0.6098937416692993,1.145916024027674
42,251,Fruits,494,3.6375007496779714,0.4067241039740984,2.6682677559668093
21,422,Fruits,631,2.26698873302974,0.31652815019796976,1.681850558180209
99,338,Fruits,148,3.9990115147881524,0.6404106368265342,2.991431251399667
40,214,Fruits,76,1.5450080562255275,0.43661456220172634,1.2124900080183871
67,418,Beverages,200,4.591533511057928,0.09242110045317864,3.2417997878765026
25,468,Vegetables,265,1.9703088115917464,0.9159504705123444,1.6540013092679255
55,193,Beverages,163,2.412551173124706,0.778493099453379,1.9223337510233076
84,147,Dairy,70,4.800722843272167,0.05637819129055244,3.3774194476776827
52,290,Snacks,387,3.3139294389234357,0.5250638701906956,2.4772697683036133
44,111,Vegetables,478,2.463086075852088,0.0833775628986283,1.74917352196605
98,255,Dairy,237,4.798408588134526,0.837289859058485,3.6100729694117137
85,271,Beverages,635,2.316309667560128,0.6130139610519718,1.8053209556076812
56,395,Snacks,914,1.379482850700719,0.17244913357306846,1.0173727355624238
55,276,Dairy,586,4.987395551437679,0.02074134280620077,3.4973992888482353
87,440,Snacks,276,2.0713796822356554,0.03158101214642062,1.4594400812088848
70,156,Dairy,877,4.40503139479843,0.5073654720648297,3.2357316179783493
77,442,Beverages,175,1.662163179292349,0.7343734786767738,1.3838262691076764
87,439,Snacks,584,3.925415887109512,0.12084045133395915,2.784043256376846
73,302,Dairy,461,3.097797577889008,0.22128406591495753,2.234843524296793
81,284,Beverages,860,4.923626233160519,0.3272599451695323,3.544716346763223
66,220,Vegetables,975,3.211321424369598,0.218076782061153,2.3133480316770645
19,325,Beverages,718,1.1000606075634165,0.39133656268715866,0.8874433941005391
83,301,Beverages,895,3.4155119584963516,0.5596150057650762,2.5587428726769685
7,429,Vegetables,681,1.5812658253465042,0.6849367482413092,1.3123671022149457
63,462,Beverages,795,4.194163661128348,0.9637751822072285,3.225047117452012
42,479,Vegetables,781,4.426272785959596,0.9308436696831945,3.3776440510766754
42,455,Vegetables,964,2.928374075178857,0.5701269748289145,2.220899945073874
59,315,Vegetables,829,4.1328858282091945,0.7341500564563547,3.1132650966833424
20,142,Dairy,942,1.5804429419264205,0.9508722046254279,1.3915717207361227
73,474,Snacks,954,2.9683127461425842,0.08347194454140483,2.10286050566223
17,122,Dairy,742,2.5757770587623385,0.005634759861429139,1.8047343690920654
27,254,Vegetables,44,3.4452695482123255,0.029799763729583262,2.4206286128675027
47,285,Snacks,825,1.17790875521264,0.5633493623729638,0.9935409373607371
2,348,Snacks,872,4.008491352994509,0.7628334253025342,3.0347939746869166
63,336,Vegetables,683,1.3165171578987347,0.3670749507450346,1.0316844957526246
62,392,Snacks,555,3.6258860701206594,0.5452391747276186,2.7016920015027472
100,233,Snacks,783,1.0738289021597769,0.5163663185485369,0.9065901270764049
19,420,Dairy,79,4.327552255026918,0.09477089159201957,3.057717845996448
17,489,Snacks,486,1.6987985208951253,0.32158826422404896,1.2856354438938022
69,121,Vegetables,453,3.061989903907962,0.01943515518230199,2.1492234792902636
39,460,Fruits,898,2.0459716149104774,0.11070568880651088,1.4653918370792873
82,187,Fruits,85,3.890588808244274,0.8118582229097778,2.966969632643925
71,252,Fruits,929,2.285404400758885,0.8294134972483189,1.8486071297057152
81,224,Vegetables,584,3.898436774353269,0.8019463200450697,2.969489638060809
39,178,Fruits,947,2.139484827341906,0.7268186409522366,1.715684971425005
36,445,Dairy,125,4.00989236374304,0.7933128463999017,3.0449185085400985
40,150,Vegetables,115,1.122421985347617,0.6709823412695184,0.9869900921241874
45,315,Vegetables,707,2.133245341495394,0.6698333388162886,1.6942217406916622
4,275,Vegetables,570,2.9945340257611157,0.667361797491808,2.2963823572803235
25,457,Snacks,187,1.180238327678902,0.5140427896782042,0.9803796662786926
69,352,Snacks,61,1.7441362454851146,0.36334723346484443,1.3298995418790334
30,345,Snacks,898,4.738147926564813,0.730195266161555,3.5357621284438356
76,326,Beverages,123,4.9073370607207565,0.2986460135867416,3.524729746580552
68,205,Dairy,864,3.9589997895619424,0.5429021314776192,2.934170492136645
88,292,Vegetables,223,2.0088002024676515,0.4333556202178813,1.5361668277927203
29,415,Vegetables,539,2.042069781743876,0.27662227709370113,1.5124355303488235
73,401,Snacks,994,3.5831614311802915,0.9746899204524633,2.800619977961943
68,135,Vegetables,301,1.470398466394807,0.2587516452018195,1.1069044200369107
51,303,Vegetables,927,4.793237521721466,0.30929306372303,3.4480541843219354
24,366,Fruits,62,1.8992515980407383,0.16158750175806824,1.3779523691559372
14,367,Vegetables,966,4.998542501701776,0.8229806253142905,3.7458739387855298
69,269,Beverages,129,2.9829351812098417,0.5865894005544894,2.264031447013236
18,138,Snacks,229,4.085719955971745,0.6130392564723857,3.0439157461219373
42,238,Dairy,768,1.008736378022229,0.8205614117990978,0.9522838881552895
57,391,Dairy,887,4.554985619006567,0.3429196586298794,3.2913658308935605
83,151,Fruits,850,2.0800081791223217,0.19363342538021378,1.5140957529996892
12,386,Dairy,68,3.671746978192261,0.19840536399390396,2.629744493932754
82,388,Dairy,134,4.225421123174359,0.7326198214622593,3.177580732660729
17,240,Snacks,174,1.6565909622360082,0.6141151544624475,1.3438482199039399
30,245,Snacks,668,2.770037925316916,0.20633887858208888,2.0009282112964675
88,413,Beverages,522,2.9753437626076935,0.14506539464042356,2.1262602522175125
75,283,Fruits,698,2.248477861356818,0.12068730516197279,1.6101406944983645
99,251,Dairy,852,2.927023318915926,0.6277986477030377,2.237255917552059
23,300,Beverages,730,2.270182630621352,0.00011864491085000761,1.5891634349082013
81,227,Fruits,90,2.442990980220837,0.01831934260354373,1.7155894889356489
1,386,Dairy,538,3.677324714810956,0.3895531356260953,2.6909932410554975
79,410,Dairy,731,3.5303730732199883,0.6913498642761624,2.6786661105368403
32,352,Snacks,355,1.929062903190101,0.6950393764974039,1.5588558451822918
9,365,Vegetables,86,4.589931539181698,0.4301182736076906,3.3419875595094957
15,287,Fruits,512,4.4511541826855625,0.6910736066045696,3.3231300098612646
28,485,Dairy,669,3.0363332267598064,0.5210961795801254,2.281762112605902
24,329,Fruits,773,2.7330029707830015,0.9769314167973153,2.2061815045872954
60,370,Beverages,986,2.5074239319364353,0.16246021383683307,1.8039348165065545
35,358,Beverages,232,3.8290716746657565,0.6006672677056056,2.860550352577711
86,398,Vegetables,200,3.686664228837882,0.4912387759510036,2.728036592971818
